centX,centY,Sw_25,Sw_50,Sw_75,Sw_100,Sw_125,Sw_150,Sw_175,Sw_200,Sw_225,Sw_250,Sw_275,Sw_300,Sw_325,Sw_350,Sw_375,Sw_400,Sw_425,Sw_450,Sw_475,Sw_500,Sw_525,Sw_550,Sw_575,Sw_600,Sw_625,Sw_650,Sw_675,Sw_700,Sw_725,Sw_750,Sw_775,Sw_800,Sw_825,Sw_850,Sw_875,Sw_900,Sw_925,Sw_950,Sw_975,Sw_1000
301.0121507,241.5097828,0.224791994,0.276553584,0.319843984,0.349705256,0.371795438,0.389381464,0.403999705,0.416489428,0.427431206,0.437163272,0.445906388,0.453861748,0.461147781,0.467859792,0.474071703,0.479851531,0.485257529,0.490299256,0.49512962,0.499687945,0.503990916,0.508029218,0.5118423,0.515390464,0.518688354,0.521533802,0.524066804,0.52656925,0.529092998,0.531639067,0.53417338,0.536679583,0.539168843,0.541652566,0.544119735,0.546602214,0.549099672,0.551490474,0.553937355,0.556377309
293.6257493,253.5286246,0.224791994,0.276553584,0.319843984,0.349705256,0.371795438,0.389381464,0.403999705,0.416489428,0.427431206,0.437163272,0.445906388,0.453861748,0.461147781,0.467859792,0.474071703,0.479851531,0.485257529,0.490299256,0.49512962,0.499687945,0.503990916,0.508029218,0.5118423,0.515390464,0.518688354,0.521533802,0.524066804,0.52656925,0.529092998,0.531639067,0.53417338,0.536679583,0.539168843,0.541652566,0.544119735,0.546602214,0.549099672,0.551490474,0.553937355,0.556377309
278.5328513,279.3398263,0.236302098,0.293121222,0.3361155,0.364861194,0.385950091,0.402824638,0.416857297,0.428857171,0.439380256,0.448737039,0.457153482,0.46481015,0.471812066,0.478256757,0.48422128,0.489772472,0.494963556,0.499860551,0.504477688,0.50884055,0.512944385,0.516800908,0.520456878,0.523893949,0.527078786,0.529820293,0.532276484,0.534692255,0.537122546,0.539549452,0.541965235,0.54436742,0.546758177,0.549141512,0.551512477,0.553877364,0.556248348,0.558619901,0.560999971,0.563373587
263.8524377,306.979028,0.232784131,0.302301425,0.344574434,0.372040797,0.39227857,0.40883732,0.422495484,0.434260038,0.444549619,0.453687383,0.461946011,0.469425556,0.476229604,0.48248191,0.488266308,0.493648608,0.498677164,0.503427508,0.507890902,0.512108014,0.516063041,0.519778772,0.523318996,0.526648968,0.529739769,0.532400463,0.534797253,0.537148428,0.539506071,0.541847082,0.544173477,0.546494094,0.54881027,0.551123354,0.55343084,0.555729712,0.558028026,0.560325321,0.562629557,0.564932459
250.6371829,334.7271931,0.222091301,0.296831126,0.338577139,0.366385124,0.386676235,0.403829776,0.417565516,0.429545784,0.439896275,0.449096254,0.457487867,0.464950304,0.471694525,0.47788979,0.483620769,0.48894542,0.493911115,0.498581468,0.502983693,0.507137293,0.511040948,0.514719331,0.518207144,0.521492021,0.524543243,0.527188438,0.529568567,0.531897413,0.534219306,0.536529233,0.538825747,0.541116966,0.543406186,0.545694598,0.547981725,0.550263307,0.552541124,0.554811443,0.557080161,0.559346593
238.887087,362.5843217,0.220043493,0.259557242,0.312660354,0.345521607,0.369351469,0.3884703,0.403130117,0.415712289,0.426400367,0.436193897,0.444973034,0.452528052,0.459370924,0.465656093,0.471468299,0.476843739,0.481851159,0.486547059,0.490974759,0.495148239,0.499080575,0.502795017,0.506307126,0.509615125,0.512689011,0.515376082,0.517797185,0.520156942,0.522497372,0.524826318,0.527144288,0.529456786,0.531767086,0.534076298,0.536384514,0.538688626,0.540987942,0.543277927,0.545559812,0.547834418
228.6021499,390.5504138,0.220000015,0.236141042,0.287365699,0.323632875,0.352413342,0.366735971,0.3811855,0.394782324,0.405904859,0.417753329,0.426766883,0.434498324,0.44164899,0.448191158,0.454198322,0.459714755,0.464871124,0.469691224,0.474235551,0.47850198,0.482529255,0.486338942,0.489936113,0.49332093,0.496471237,0.499244481,0.50175278,0.504192003,0.506602159,0.508995961,0.511378269,0.513754397,0.51612701,0.518496647,0.520863188,0.523224024,0.525578107,0.527920793,0.530251296,0.53256949
219.7823717,418.6254693,0.22,0.221554158,0.260242899,0.296702808,0.320302728,0.343839954,0.360499304,0.375891579,0.387415876,0.396158552,0.404869306,0.412951209,0.42061813,0.427717194,0.433982603,0.439733949,0.445132232,0.450199652,0.454933823,0.459354078,0.46354707,0.467503582,0.471228137,0.474733741,0.478004743,0.480897086,0.483527304,0.486084297,0.488603145,0.491099187,0.493581227,0.496055337,0.498523585,0.500985478,0.50344033,0.505885408,0.508319796,0.510738319,0.513140525,0.515525049
212.4277523,446.8094884,0.22,0.22000786,0.23311805,0.268508795,0.295736706,0.317981347,0.335930246,0.348191403,0.360737571,0.371083537,0.380415084,0.389202254,0.397896869,0.405671713,0.412232388,0.41844317,0.424020612,0.429577062,0.434529458,0.439187801,0.443619706,0.447757817,0.451641759,0.455318459,0.458745456,0.461780258,0.464566731,0.467271835,0.469927643,0.47255533,0.475167147,0.477768904,0.480361201,0.482941815,0.485509139,0.488060588,0.490594019,0.493104923,0.495594212,0.498058553
206.5382919,475.102471,0.22,0.22,0.220725513,0.241156081,0.269457266,0.292039156,0.311060835,0.325533911,0.338578951,0.349559903,0.359387442,0.368293599,0.375531397,0.3826432,0.389582956,0.396945884,0.402686543,0.408621276,0.413784906,0.418876462,0.423581485,0.42791724,0.431996233,0.435913139,0.439511337,0.442717446,0.445700318,0.448575788,0.451391232,0.454177753,0.456948946,0.459708213,0.462451587,0.465175199,0.467876058,0.470553135,0.473197056,0.475815418,0.478400093,0.480952837
202.1139902,503.5044171,0.22,0.22,0.220001142,0.222735549,0.243197756,0.266012755,0.285844949,0.302033406,0.315844741,0.327661336,0.338127383,0.347610916,0.355805797,0.363045337,0.370156918,0.375780428,0.382077947,0.387539285,0.392944415,0.398897733,0.403770145,0.408348643,0.412717793,0.41690942,0.420648312,0.424115124,0.427320674,0.430379778,0.43338077,0.43635863,0.439325406,0.442276888,0.445199116,0.448089479,0.450945025,0.453763415,0.456522165,0.459267857,0.461943333,0.464596245
199.1548474,532.0153267,0.22,0.22,0.22,0.220021399,0.223821869,0.241029987,0.260634916,0.2779065,0.292651871,0.305398274,0.316603741,0.326671836,0.335521816,0.343423037,0.350834014,0.357502906,0.36395629,0.369419156,0.374934249,0.379239863,0.384131593,0.388892681,0.394162569,0.39841367,0.402165296,0.406143561,0.409541235,0.412797888,0.416028708,0.419242068,0.422460395,0.425642213,0.428774091,0.431853045,0.43489011,0.437837395,0.440737229,0.443610807,0.446373749,0.449151346
197.6608635,560.6351997,0.22,0.22,0.22,0.22,0.220049551,0.223320867,0.236993856,0.253836269,0.269200569,0.282781592,0.294768695,0.305503832,0.315064576,0.323626168,0.331475794,0.338721087,0.345381334,0.351388549,0.357126477,0.362191422,0.367084061,0.371824681,0.375870573,0.380083008,0.38387547,0.388755189,0.392289696,0.39578498,0.399329669,0.4028369,0.406417293,0.40986551,0.413235161,0.416522488,0.41977803,0.422548568,0.425828094,0.428792779,0.431739372,0.434693307
197.6320384,589.3640363,0.22,0.22,0.22,0.22,0.220000002,0.220039969,0.222107387,0.232029848,0.246304441,0.260101741,0.272694913,0.284070262,0.294323316,0.303548226,0.311941148,0.319679431,0.32676769,0.333282481,0.33935331,0.344943449,0.350111989,0.354931179,0.359457141,0.363803489,0.368924479,0.371552039,0.375331959,0.37917604,0.383177582,0.387042817,0.391142267,0.395088905,0.398600834,0.40214327,0.40565126,0.409473209,0.412613817,0.415903564,0.419123873,0.422286281
199.0683722,618.2018363,0.22,0.22,0.22,0.22,0.22,0.220000001,0.220015397,0.220966078,0.227105143,0.2385837,0.250886569,0.262556923,0.27333505,0.283162439,0.29213103,0.30038337,0.307973256,0.314974038,0.321455846,0.327484376,0.333050244,0.338291685,0.343069505,0.347775444,0.35317264,0.356937134,0.361022291,0.365485109,0.369827792,0.373973743,0.378019251,0.381615757,0.38594567,0.389881286,0.393609597,0.397301424,0.400565918,0.403991731,0.407479677,0.410879018
201.9698649,647.1485999,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.220002878,0.220290506,0.2232231,0.231246988,0.241843845,0.252506374,0.262646036,0.272073263,0.280806455,0.288890451,0.296370707,0.303302752,0.309762357,0.315780071,0.321479805,0.32681599,0.332054483,0.336333506,0.342672788,0.347458185,0.351624937,0.35568856,0.360156242,0.364303479,0.368795237,0.372804947,0.376818342,0.380855551,0.384851837,0.389189149,0.393133942,0.396965002,0.400605524
206.3365164,676.2043269,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.220000212,0.220048629,0.220986355,0.225270013,0.233337156,0.242768279,0.252135933,0.261112417,0.26956158,0.277458038,0.284824784,0.291726493,0.298251143,0.304520481,0.310577544,0.316502777,0.322049777,0.326993919,0.332711947,0.338260898,0.343416073,0.348324705,0.352987549,0.357686163,0.36225326,0.366766191,0.371115432,0.37539313,0.379627698,0.383771019,0.387810601,0.39166595
212.1683268,705.3690175,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.220000002,0.220003517,0.220167788,0.221641725,0.226257581,0.233681764,0.242040316,0.25037578,0.258434449,0.266106904,0.273444533,0.280590073,0.287658307,0.294674804,0.301594604,0.308307964,0.314518365,0.320723567,0.32681178,0.332695735,0.33820939,0.343463353,0.348547429,0.353496249,0.35830619,0.362949626,0.367466609,0.371849122,0.376135793,0.380311295,0.384337672
219.465296,734.6426715,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.220000068,0.220011917,0.220272428,0.221883103,0.226155251,0.2326915,0.240081569,0.247652508,0.25542324,0.263486672,0.271794518,0.280187038,0.288466107,0.296470941,0.303974538,0.311029964,0.31783409,0.324319232,0.330418832,0.336183835,0.341664129,0.346930231,0.351994556,0.356873547,0.361583906,0.366134867,0.370549878,0.374834581,0.378983568
228.0335159,763.551189,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22000023,0.22001791,0.220289161,0.221734619,0.22554326,0.232004328,0.240486655,0.25012531,0.260206917,0.270235667,0.279903651,0.289047639,0.297542357,0.305344021,0.312668382,0.319581463,0.326064969,0.33214914,0.337886388,0.343352496,0.348579583,0.35359674,0.358422404,0.363075795,0.367572286,0.371924196,0.37613938
232.5869615,777.7956386,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22000023,0.22001791,0.220289161,0.221734619,0.22554326,0.232004328,0.240486655,0.25012531,0.260206917,0.270235667,0.279903651,0.289047639,0.297542357,0.305344021,0.312668382,0.319581463,0.326064969,0.33214914,0.337886388,0.343352496,0.348579583,0.35359674,0.358422404,0.363075795,0.367572286,0.371924196,0.37613938
339.9183026,236.2012976,0.220011707,0.234431878,0.275186695,0.30787103,0.332860113,0.352762554,0.369249788,0.383301704,0.39555546,0.406420141,0.416150663,0.42496895,0.433026437,0.440433208,0.447274194,0.453626277,0.459554919,0.465100698,0.470333849,0.475276065,0.479952083,0.484358587,0.488516997,0.492408278,0.496017455,0.499176123,0.502018112,0.504784072,0.507526186,0.510257444,0.512971927,0.515658637,0.518320775,0.520961774,0.52358159,0.526188527,0.528790891,0.531329359,0.533864373,0.536383924
332.3130972,248.5588073,0.220011707,0.234431878,0.275186695,0.30787103,0.332860113,0.352762554,0.369249788,0.383301704,0.39555546,0.406420141,0.416150663,0.42496895,0.433026437,0.440433208,0.447274194,0.453626277,0.459554919,0.465100698,0.470333849,0.475276065,0.479952083,0.484358587,0.488516997,0.492408278,0.496017455,0.499176123,0.502018112,0.504784072,0.507526186,0.510257444,0.512971927,0.515658637,0.518320775,0.520961774,0.52358159,0.526188527,0.528790891,0.531329359,0.533864373,0.536383924
316.8490335,274.9097065,0.220691603,0.245449998,0.28923567,0.321834831,0.346077058,0.365221584,0.381076174,0.394578814,0.406369212,0.416825524,0.426194719,0.434691039,0.442451265,0.449583249,0.456172502,0.462293543,0.468007817,0.473369279,0.478417833,0.483186384,0.487692782,0.491945492,0.495956538,0.49972778,0.503225733,0.506290407,0.509041309,0.511709248,0.514353299,0.516984671,0.519601224,0.52219802,0.524773845,0.527330155,0.529869421,0.53239275,0.5349079,0.537405942,0.539885491,0.542350418
301.8577401,302.9318834,0.220274813,0.254848037,0.299313419,0.330805212,0.354093693,0.372639752,0.388038286,0.401191512,0.412700118,0.422900667,0.432045823,0.440330202,0.447872225,0.454795387,0.461189273,0.467127403,0.47266793,0.477872571,0.482767951,0.487390349,0.491750032,0.4958616,0.499749593,0.503408143,0.506804549,0.509773915,0.512447534,0.5150401,0.517608872,0.520159496,0.522692605,0.525210052,0.527711168,0.530196691,0.532667702,0.535125589,0.537570096,0.540007841,0.542430951,0.544840777
288.3192933,331.0248558,0.220006856,0.248997769,0.298931766,0.330158906,0.352995132,0.371673596,0.387025847,0.400250482,0.411811593,0.422005962,0.431165726,0.43939196,0.446838491,0.4536697,0.459971755,0.46581711,0.471262628,0.47637393,0.481181245,0.485716603,0.48999146,0.494023423,0.497835712,0.501424557,0.504757171,0.507671744,0.51030006,0.5128514,0.515376252,0.517881541,0.520368477,0.52284076,0.525299553,0.527745721,0.530179998,0.532603037,0.535011961,0.537412472,0.539799507,0.542173815
276.2336932,359.1886237,0.220000002,0.22713507,0.277919032,0.316920455,0.341429324,0.361653754,0.377575229,0.391418345,0.403517715,0.41404275,0.423483118,0.431773809,0.439270678,0.446143191,0.452470078,0.458319092,0.463760295,0.468862561,0.47365657,0.478173572,0.482430179,0.486447751,0.490244082,0.493817079,0.497135435,0.500046126,0.502675017,0.505226314,0.50774618,0.510244797,0.512725362,0.515191991,0.517646395,0.520089488,0.522521942,0.524943714,0.527352134,0.529749473,0.532132237,0.53450085
265.6009396,387.423187,0.22,0.220874186,0.254352082,0.292519085,0.32254362,0.34322516,0.360124077,0.375305043,0.388845595,0.400299653,0.410065581,0.418507091,0.426280651,0.433328349,0.439792452,0.445734189,0.451281447,0.456462858,0.461325653,0.465892239,0.470196859,0.474263228,0.478102192,0.481711667,0.485066186,0.488020492,0.49069572,0.493290333,0.495847445,0.498379749,0.500893788,0.503394502,0.505883244,0.508360514,0.510826648,0.51328088,0.515721189,0.518147898,0.520557989,0.522951378
256.4210326,415.7285459,0.22,0.220008073,0.23372528,0.271088867,0.301207678,0.325094221,0.343289369,0.360217223,0.371360133,0.382504415,0.392188508,0.400937971,0.409343257,0.416712655,0.423397249,0.429522895,0.435322041,0.440669446,0.445676306,0.450354667,0.454781531,0.458957262,0.462889173,0.466582928,0.470021228,0.473060073,0.475822227,0.478499876,0.481132864,0.483737032,0.486322858,0.488895278,0.49145479,0.494001131,0.496533808,0.499051205,0.501552197,0.504035569,0.506499344,0.508942693
248.6939722,444.1047002,0.22,0.22,0.221227476,0.247059192,0.277892344,0.302257423,0.321986558,0.335737826,0.349059618,0.360471516,0.370673491,0.380533901,0.389610945,0.397528594,0.404490976,0.411025889,0.417155944,0.422794873,0.427990362,0.432863912,0.43749542,0.44183042,0.44589762,0.449727222,0.453292409,0.456449783,0.459338275,0.462133224,0.464874956,0.467586149,0.470280437,0.472959889,0.475623941,0.478271085,0.480899179,0.48350651,0.486092471,0.488654281,0.491192654,0.493704729
242.4197584,472.5516501,0.22,0.22,0.220005429,0.226026103,0.253260703,0.278033173,0.29892042,0.314729419,0.329074712,0.34082445,0.351435137,0.360516476,0.368561456,0.376412352,0.38376742,0.391602487,0.397664947,0.403720933,0.409118551,0.414391426,0.419272373,0.423788496,0.428041605,0.432072303,0.435793262,0.439106312,0.442162305,0.445101725,0.447981991,0.450836375,0.453676056,0.456497515,0.459298624,0.462075975,0.464824928,0.467546506,0.470235405,0.472895225,0.475522498,0.478117378
237.5983912,501.0693954,0.22,0.22,0.22,0.22014151,0.230146213,0.253377032,0.274806598,0.292380874,0.3073742,0.320110839,0.331341997,0.341440864,0.349881225,0.357943244,0.365485421,0.371395749,0.377938363,0.383815043,0.389464471,0.395627348,0.400658207,0.405344656,0.409915353,0.414182824,0.418057218,0.421608353,0.424858114,0.427962148,0.431016086,0.43405735,0.437082862,0.440084209,0.443054911,0.445990414,0.448884938,0.451744021,0.454543355,0.457327158,0.460043631,0.462736974
234.2298706,529.6579362,0.22,0.22,0.22,0.220000041,0.220485656,0.230752063,0.250566773,0.269001093,0.28481774,0.298543782,0.310530345,0.321253575,0.330517338,0.339028684,0.346875043,0.353887781,0.360353514,0.366379872,0.372149057,0.376712609,0.38178523,0.386652093,0.391972052,0.39631972,0.400301519,0.404287892,0.407708944,0.411002265,0.414286307,0.417570978,0.420833007,0.424055993,0.427229303,0.430350203,0.433420577,0.436433991,0.439346442,0.442268083,0.445070779,0.447890776
232.3141966,558.3172725,0.22,0.22,0.22,0.22,0.220000532,0.220608912,0.229074582,0.245707254,0.261838743,0.276323631,0.289090829,0.300489783,0.3105622,0.319643727,0.327928246,0.335538362,0.342361997,0.348751237,0.35474124,0.360012687,0.365133012,0.37000396,0.374039468,0.378450129,0.382595893,0.387232192,0.390787726,0.394328511,0.397946126,0.401551856,0.405122794,0.408603606,0.412014774,0.415353479,0.418636957,0.42178675,0.424803884,0.427790069,0.430783202,0.433777747
231.8513692,587.0474043,0.22,0.22,0.22,0.22,0.22,0.220000893,0.220432274,0.226284205,0.239665764,0.253978574,0.26724343,0.279256683,0.290054873,0.299770684,0.308595878,0.316701989,0.324042648,0.330853527,0.337169139,0.342961827,0.348336283,0.353418693,0.35796199,0.362436694,0.367626565,0.370257499,0.374004431,0.377935213,0.382105091,0.386151079,0.39009742,0.393873415,0.397546486,0.401160353,0.404647122,0.408075468,0.411641649,0.41505985,0.418370438,0.421571553
232.8413883,615.8483316,0.22,0.22,0.22,0.22,0.22,0.22,0.22000044,0.220192943,0.223425845,0.233280452,0.245756144,0.257885145,0.269168308,0.279461969,0.288853793,0.297472216,0.305353026,0.31262249,0.319341992,0.325572911,0.33132172,0.336743653,0.341718046,0.346549664,0.350874392,0.356129653,0.360021562,0.364559298,0.368935863,0.373072974,0.377138678,0.381129878,0.385110214,0.388998929,0.39241841,0.396058736,0.399734634,0.403276519,0.406853237,0.410283699
235.2842541,644.7200544,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.220000075,0.220050314,0.221359033,0.227387323,0.237575047,0.248494088,0.258996263,0.268808183,0.277891798,0.286276968,0.294018544,0.301181724,0.307838672,0.314024554,0.319869887,0.325384052,0.330712279,0.335677413,0.340463079,0.345927473,0.350385976,0.354568921,0.35896644,0.363307948,0.36770205,0.371960385,0.376129622,0.380636491,0.384722919,0.388741248,0.392621531,0.396433844,0.400092687
239.1799665,673.6625727,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.220000002,0.22000654,0.220343065,0.223039716,0.230014428,0.239364909,0.248951044,0.258205636,0.26693454,0.275080333,0.282667227,0.28975413,0.296429926,0.302824906,0.309015591,0.315044688,0.320864787,0.32631735,0.331989666,0.337404941,0.3425374,0.34750028,0.352312693,0.357050978,0.36168787,0.366203738,0.370670218,0.375039632,0.379240317,0.383360009,0.387365214,0.391228967
244.5285255,702.6758864,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.220000319,0.220044831,0.220790527,0.224195139,0.230973442,0.239320642,0.247818852,0.256071626,0.26393117,0.271420399,0.278683743,0.285853211,0.292978812,0.300017235,0.306897621,0.313403348,0.319741645,0.325922581,0.331833997,0.337455967,0.342826381,0.347992793,0.35299712,0.357832485,0.36252009,0.36709538,0.371497952,0.375790108,0.379954348,0.383985817
251.3299311,731.7599957,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.220000001,0.220002221,0.220102937,0.221073849,0.224466811,0.230546734,0.237897019,0.245523194,0.253339111,0.261452506,0.269834931,0.278337812,0.286762268,0.294939691,0.302668217,0.3099357,0.316882566,0.323477634,0.329703847,0.335584551,0.341159492,0.346491261,0.35160255,0.356519539,0.361270535,0.365848147,0.370278751,0.374568776,0.378723586
259.3471844,760.3354448,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.220000019,0.22000492,0.220133392,0.221092435,0.224194336,0.230098033,0.238320688,0.247925842,0.258095864,0.268278362,0.278138326,0.28749037,0.296205904,0.304238754,0.311740457,0.318794679,0.325412538,0.331618026,0.337455619,0.342993399,0.348275068,0.353332487,0.358192955,0.362872277,0.367385853,0.371748234,0.375969785
263.6005233,774.3511404,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.220000019,0.22000492,0.220133392,0.221092435,0.224194336,0.230098033,0.238320688,0.247925842,0.258095864,0.268278362,0.278138326,0.28749037,0.296205904,0.304238754,0.311740457,0.318794679,0.325412538,0.331618026,0.337455619,0.342993399,0.348275068,0.353332487,0.358192955,0.362872277,0.367385853,0.371748234,0.375969785
379.3858934,232.29641,0.22,0.220439583,0.237015889,0.268356965,0.295502838,0.317835585,0.336447204,0.352311539,0.366099689,0.378277026,0.389146137,0.398952075,0.407880425,0.416062166,0.423596959,0.430573605,0.437066422,0.443131783,0.448822344,0.454181651,0.459238723,0.464006531,0.4685069,0.472722684,0.476635819,0.480090911,0.483221592,0.486248936,0.489221362,0.492153927,0.495050988,0.497909427,0.500733311,0.503524321,0.506282652,0.509014755,0.511723217,0.514385141,0.517022281,0.519632222
371.5926648,244.9735035,0.22,0.220439583,0.237015889,0.268356965,0.295502838,0.317835585,0.336447204,0.352311539,0.366099689,0.378277026,0.389146137,0.398952075,0.407880425,0.416062166,0.423596959,0.430573605,0.437066422,0.443131783,0.448822344,0.454181651,0.459238723,0.464006531,0.4685069,0.472722684,0.476635819,0.480090911,0.483221592,0.486248936,0.489221362,0.492153927,0.495050988,0.497909427,0.500733311,0.503524321,0.506282652,0.509014755,0.511723217,0.514385141,0.517022281,0.519632222
355.8189967,271.8259323,0.220000535,0.221855208,0.246622781,0.280577113,0.307900849,0.329721252,0.347721676,0.363006273,0.376274628,0.387989375,0.398448439,0.407889077,0.416488278,0.424370039,0.431632671,0.438361482,0.444627619,0.450490032,0.455989984,0.461173021,0.466065935,0.470684538,0.475041437,0.479135245,0.482937067,0.486300246,0.489338052,0.492264937,0.495137285,0.497972613,0.500777122,0.503550792,0.506293795,0.50900691,0.511692449,0.514353084,0.516990285,0.519605101,0.522189655,0.524748679
340.5783848,300.1929164,0.220000063,0.224636709,0.255986792,0.290168024,0.316785843,0.337879999,0.355325304,0.370172033,0.383069412,0.394468048,0.404642666,0.413826026,0.422180279,0.42983134,0.436880773,0.443411631,0.449492767,0.45518551,0.460526182,0.465559538,0.470308532,0.474789921,0.479021737,0.483001258,0.486698522,0.489962539,0.49291411,0.495757384,0.498548188,0.501302001,0.504025707,0.506722688,0.50939301,0.512037313,0.514657033,0.517255463,0.519829853,0.522389659,0.524924134,0.527434812
326.7783073,328.5925281,0.22,0.222240972,0.259533681,0.292448655,0.318513726,0.339280222,0.356580891,0.371388148,0.384212401,0.395556345,0.405655638,0.414741476,0.422975332,0.430509988,0.437444706,0.44386248,0.449830984,0.455416727,0.460656668,0.465592236,0.470245092,0.474634045,0.478779198,0.482678084,0.486299588,0.489490153,0.492377558,0.495164311,0.497901196,0.500601633,0.503272382,0.50591815,0.508540156,0.511139234,0.513716402,0.516274386,0.518809321,0.521330052,0.523828797,0.526305609
314.4187642,357.0247672,0.22,0.22012287,0.240448818,0.284131227,0.310863899,0.332573052,0.350533433,0.365930651,0.379097769,0.390738741,0.40100251,0.410140589,0.418393618,0.425947096,0.432877092,0.4392744,0.445212167,0.45076846,0.455975656,0.460873546,0.465486054,0.469836421,0.473943777,0.477805921,0.481391455,0.484549437,0.487409175,0.490172691,0.492886998,0.495565063,0.498214348,0.500840224,0.503444222,0.506027237,0.508590176,0.511134684,0.513657405,0.516164337,0.518650137,0.52111467
303.4997554,385.4896338,0.22,0.220001346,0.225712803,0.259266092,0.292231235,0.316885624,0.337252847,0.353927327,0.368026675,0.380437895,0.391022411,0.400327493,0.408802074,0.416524229,0.423560105,0.430027136,0.436034192,0.441650415,0.446899529,0.45182215,0.456454839,0.460825213,0.464948654,0.468821239,0.472415303,0.475585714,0.478460543,0.481239064,0.483966196,0.486656204,0.489318939,0.491959944,0.494580044,0.497179898,0.49976011,0.502321047,0.504860109,0.507381462,0.50988092,0.51235846
294.0212809,413.987128,0.22,0.22,0.220642984,0.241616872,0.274577575,0.301129529,0.320502576,0.337728106,0.352738529,0.3656062,0.376408199,0.386008992,0.395079718,0.40310865,0.410344365,0.416964871,0.423190137,0.428959429,0.434321584,0.439326954,0.444050407,0.448503719,0.452696571,0.456626209,0.460275334,0.463502802,0.466435282,0.469267144,0.472043104,0.474781323,0.477495376,0.480188463,0.4828602,0.485511071,0.488140592,0.490747717,0.493331347,0.495894346,0.498433494,0.500948829
285.9833407,442.5172496,0.22,0.22,0.220004822,0.225477357,0.254088715,0.28102628,0.302694036,0.31975998,0.333647443,0.346204053,0.357614874,0.368160814,0.37820544,0.386600592,0.394107276,0.401032906,0.407666656,0.413682179,0.419208108,0.424358239,0.429261214,0.433864168,0.438173058,0.442210388,0.445961699,0.449288774,0.452320263,0.45524055,0.458099756,0.460924702,0.463730482,0.466512974,0.469271911,0.472007525,0.47471631,0.477397409,0.480052128,0.48268102,0.485283713,0.48785891
279.3859349,471.0799987,0.22,0.22,0.22,0.220199193,0.232916034,0.258899044,0.281726344,0.299946207,0.315569533,0.32839269,0.340169112,0.350317834,0.359030198,0.367531277,0.375430989,0.383568946,0.390309382,0.396610662,0.402330691,0.407758319,0.412935723,0.417743598,0.422206955,0.426418737,0.430310429,0.433784224,0.43695424,0.439993106,0.442970219,0.445927099,0.448866471,0.451775501,0.454657422,0.457509768,0.460324057,0.463106244,0.465854752,0.468571246,0.471258732,0.473912906
274.2290635,499.6753752,0.22,0.22,0.22,0.220000179,0.22108878,0.23667261,0.259123763,0.278572548,0.295054324,0.308973977,0.321329451,0.332360572,0.341575511,0.350347797,0.358471345,0.365046619,0.371882386,0.378153989,0.384136197,0.390462723,0.395738298,0.400714629,0.40542569,0.409868991,0.413912697,0.417613388,0.42094717,0.424132176,0.427269229,0.430415529,0.433528691,0.436602559,0.43964454,0.442641005,0.445585858,0.448498953,0.451353478,0.454183546,0.45697118,0.459721087
270.5127263,528.3033793,0.22,0.22,0.22,0.22,0.220003772,0.221981235,0.236812528,0.256122056,0.27329263,0.288243031,0.30133739,0.313007585,0.323074196,0.332294534,0.340750472,0.348396423,0.355139306,0.361618998,0.36773874,0.372783306,0.378083732,0.38301596,0.388209011,0.392950465,0.397141485,0.401203618,0.404692198,0.408062056,0.411420312,0.414819504,0.418143984,0.421424561,0.424664843,0.427824697,0.43093866,0.433998309,0.436959965,0.439942133,0.442840908,0.445705165
268.2369235,556.9640108,0.22,0.22,0.22,0.22,0.22,0.220012407,0.222050629,0.234470114,0.251096752,0.266590937,0.280405866,0.292753735,0.30365015,0.313447169,0.322361927,0.330530186,0.337763679,0.344575341,0.35092752,0.356720083,0.36203109,0.367087037,0.371534827,0.375861802,0.380306043,0.384794454,0.388433109,0.39206538,0.395733657,0.399414901,0.402995168,0.406525006,0.409997961,0.413354616,0.416710809,0.419747155,0.42293306,0.426085134,0.429153066,0.432219664
267.4016551,585.6572699,0.22,0.22,0.22,0.22,0.22,0.22,0.220013383,0.221460554,0.230678341,0.244964064,0.258948393,0.271824899,0.283433442,0.293871308,0.303340222,0.312003311,0.319809667,0.327031777,0.333716932,0.339905866,0.345559747,0.350873796,0.355700382,0.360315648,0.364878443,0.368506151,0.372408454,0.376459963,0.380526201,0.384391985,0.388279308,0.392082628,0.395803334,0.399538845,0.403136852,0.406895249,0.410405232,0.413792949,0.417139192,0.420386214
